$GNGGA,083720.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083720.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083720.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083720.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083720.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*62
$GNGGA,083721.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083721.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083721.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083721.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083721.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*63
$GNGGA,083722.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083722.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083722.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083722.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083722.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*60
$GNGGA,083723.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083723.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083723.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083723.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083723.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*61
$GNGGA,083724.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6E
$GNGGA,083724.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6C
$GNGGA,083724.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6A
$GNGGA,083724.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*68
$GNGGA,083724.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*66
$GNGGA,083725.000,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6F
$GNGGA,083725.200,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6D
$GNGGA,083725.400,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*6B
$GNGGA,083725.600,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*69
$GNGGA,083725.800,3117.0455945,N,12109.6340294,E,0,00,,11.848,M,0.000,M,,*67
